player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Earnest Graham,1613,HB,TB,10,2.3,4,71.9,,0,0,0,17.9,5,6,30,0,40.4,57.2,60.5,86.1,43.9,0.0,0,0,24,14.6,35,240,0,23,81.3,195,4.2,10,84.6,32,0,4.6,11,174,133,5.8,7.6,0.89
Jamal Lewis,583,HB,CLV,16,-0.4,4,74.2,,0,0,0,14.8,4,8,8,1,40.0,76.1,45.4,53.5,39.1,0.0,0,1,18,27.4,65,237,0,23,70.5,167,4.6,11,74.4,31,0,3.0,7,178,190,8.3,7.7,1.07
Chris Perry,1747,HB,CIN,13,0.7,2,64.5,,0,0,0,13.0,3,5,7,0,47.8,27.2,36.3,74.4,51.8,0.0,0,0,12,21.6,52,241,0,20,75.9,183,4.1,10,68.3,31,0,2.5,6,71,84,4.2,3.6,0.39
Leonard Weaver,2835,FB,SEA,14,1.7,3,64.5,,0,0,0,4.8,1,6,29,0,71.8,42.5,56.4,31.6,61.3,0.0,0,0,62,21.9,60,274,3,20,76.3,209,1.5,4,107.2,31,2,1.8,5,222,213,10.7,11.1,1.06
Antonio Chatman,946,WR,CIN,10,8.6,2,70.0,,0,0,0,4.5,1,10,7,1,71.3,25.6,59.8,,59.9,0.0,0,1,25,0.0,0,178,0,21,96.1,171,36.0,64,73.5,30,0,64.0,114,194,124,5.9,9.2,1.13
Michael Gaines,1946,TE,DET,16,6.9,2,76.7,,0,0,0,17.9,5,14,11,3,30.2,14.4,50.1,43.3,40.2,83.3,230,0,33,23.9,66,276,4,23,72.1,199,5.8,16,114.2,30,1,0.7,2,267,96,4.2,11.6,1.34
John Standeford,2183,WR,DET,9,16.5,1,50.0,,0,0,0,0.0,0,9,11,1,81.1,22.6,60.5,,59.4,0.0,0,1,36,0.0,0,209,1,15,92.8,194,30.6,64,63.7,30,0,69.4,145,244,42,2.8,16.3,1.26
Chaz Schilens,4540,WR,OAK,16,15.1,1,50.0,,0,0,3,0.0,0,9,23,0,81.1,73.5,60.0,,59.7,0.4,1,1,60,0.0,0,224,4,15,96.9,217,32.6,73,83.5,30,2,67.0,150,226,53,3.5,15.1,1.04
Patrick Cobbs,3272,HB,MIA,16,4.7,1,76.7,,0,0,0,8.0,2,13,17,0,61.5,29.2,68.6,76.7,74.7,0.0,0,2,80,4.2,5,120,0,23,93.3,112,17.5,21,106.3,30,2,41.7,50,330,231,10.0,14.3,2.95
Le'Ron McClain,3753,HB,BLT,19,-1.2,5,63.3,,0,0,1,24.0,6,8,3,1,28.6,41.8,43.3,79.3,30.2,9.0,26,0,25,37.9,110,290,3,19,58.3,169,3.1,9,83.1,30,1,3.1,9,123,154,8.1,6.5,0.73
DeAngelo Williams,2972,HB,CAR,17,-0.4,5,76.7,,0,0,1,11.5,3,7,5,0,50.4,91.3,81.4,50.1,44.9,0.0,0,0,25,21.9,68,311,1,23,74.9,233,0.6,2,105.8,30,2,3.5,11,127,161,7.0,5.5,0.55
Jeff King,3100,TE,CAR,17,7.9,2,70.0,,0,0,0,16.0,4,8,5,0,38.0,74.8,78.2,54.1,41.9,76.0,250,1,31,23.1,76,329,6,21,72.9,240,19.5,64,84.7,30,1,1.5,5,195,80,3.8,9.3,0.81
Chris Baker,1091,TE,NYJ,15,8.0,0,72.4,,0,0,0,4.5,1,11,22,0,71.5,74.6,73.7,36.5,52.8,71.6,184,0,29,12.5,32,257,4,21,80.5,207,25.7,66,90.3,29,0,2.7,7,194,80,3.8,9.2,0.94
Tashard Choice,4436,HB,DAL,11,-1.3,1,72.4,,0,0,0,8.7,2,6,9,0,59.9,88.0,56.7,49.3,69.2,0.0,0,0,50,29.7,46,155,0,21,69.7,108,0.0,0,89.2,29,0,1.3,2,186,218,10.4,8.9,1.72
James Jones,3694,WR,GB,10,10.6,1,69.0,,0,0,0,16.7,4,16,12,0,35.9,74.4,70.9,,69.0,0.0,0,0,46,0.0,0,141,0,20,97.2,137,17.7,25,110.4,29,1,82.3,116,274,65,3.3,13.7,2.0
Mike Sims-Walker,3695,WR,JAX,9,14.8,0,55.2,,0,0,0,20.0,4,11,15,0,31.9,73.9,63.0,61.4,61.3,0.0,0,3,32,0.6,1,160,0,16,92.5,148,22.5,36,39.7,29,0,77.5,124,217,27,1.7,13.6,1.47
Javon Walker,1027,WR,OAK,8,12.0,2,51.7,,0,0,0,6.3,1,12,23,0,65.9,73.0,61.6,,61.3,0.6,1,2,29,0.0,0,181,1,15,97.2,176,6.1,11,56.1,29,1,93.4,169,196,33,2.2,13.1,1.11
Ladell Betts,1063,HB,WAS,13,0.0,3,75.9,,0,0,0,8.3,2,6,32,0,61.3,57.7,55.8,70.4,56.7,0.0,0,0,27,21.2,40,189,0,22,73.0,138,3.2,6,94.0,29,0,6.3,12,200,180,8.2,9.1,1.45
Andre' Davis,1054,WR,HST,12,17.2,1,46.4,,0,0,0,7.1,1,11,13,0,63.2,72.3,69.4,,65.8,0.6,1,1,49,0.0,0,155,1,13,96.8,150,23.2,36,57.6,28,0,76.1,118,213,70,5.4,16.4,1.42
Keenan Burton,4442,WR,SL,13,12.8,0,46.4,,0,0,0,7.1,1,5,26,0,63.5,73.8,52.2,,50.6,0.0,0,1,30,0.0,0,199,0,13,95.5,190,51.8,103,63.4,28,1,48.2,96,172,64,4.9,13.2,0.91
David Anderson,3196,WR,HST,16,6.9,0,70.4,,0,0,1,9.5,2,13,13,0,57.1,74.1,63.6,61.4,62.6,0.0,0,1,65,0.5,1,199,3,19,96.0,191,80.9,161,107.2,27,2,19.1,38,241,120,6.3,12.7,1.26
Michael Bush,3716,HB,OAK,14,1.0,3,70.4,,0,0,0,13.6,3,7,23,0,45.1,73.2,57.3,86.7,47.1,0.6,1,1,25,22.8,41,180,0,19,71.1,128,2.8,5,70.3,27,0,3.9,7,162,171,9.0,8.5,1.27
Jerry Porter,617,WR,JAX,10,12.3,1,40.7,,0,0,0,26.7,4,8,15,0,28.9,72.3,57.3,,54.4,0.0,0,2,33,0.0,0,227,0,11,94.7,215,32.6,74,45.4,27,1,67.4,153,181,43,3.9,16.5,0.84
Matt Spaeth,3693,TE,PIT,19,3.5,0,66.7,,0,0,0,10.0,2,7,25,0,55.9,73.9,65.6,62.9,45.6,84.9,202,0,13,20.6,49,238,0,18,78.2,186,12.6,30,79.6,27,0,0.4,1,142,87,4.8,7.9,0.76
Martellus Bennett,4375,TE,DAL,16,8.4,1,76.9,,0,0,0,4.8,1,12,9,0,71.1,74.6,69.3,80.3,66.1,82.2,157,0,37,15.7,30,191,3,20,82.7,158,11.5,22,151.1,26,4,2.6,5,283,132,6.6,14.2,1.79
D.J. Hackett,1876,WR,CAR,8,10.5,1,50.0,,0,0,0,0.0,0,7,5,1,81.1,25.9,63.9,,63.7,0.0,0,0,37,0.0,0,120,1,13,93.3,112,25.0,30,72.8,26,0,75.0,90,181,72,5.5,13.9,1.62
Antonio Pittman,3723,HB,SL,10,-1.8,3,69.2,,0,0,0,21.7,5,5,26,0,29.0,86.7,49.0,57.9,31.1,0.0,0,0,27,18.5,27,146,0,18,77.4,113,0.7,1,80.4,26,0,1.4,2,129,171,9.5,7.2,1.14
Gijon Robinson,4056,TE,IND,16,4.3,1,80.0,,0,0,0,9.1,2,5,14,0,58.1,74.4,70.6,35.0,58.8,92.3,215,0,23,34.8,81,233,2,20,64.4,150,4.3,10,94.8,25,0,0.4,1,169,100,5.0,8.5,1.13
Edgerrin James,439,HB,ARZ,17,0.3,2,76.0,,0,0,0,17.4,4,8,1,1,37.6,67.1,50.8,58.2,40.5,0.0,0,0,16,28.9,70,242,1,19,67.4,163,5.0,12,89.9,25,0,0.8,2,147,135,7.1,7.7,0.9
Keary Colbert,1783,WR,DET,13,11.0,2,48.0,,0,0,0,20.0,3,8,11,0,45.7,71.9,51.6,,48.0,0.0,0,0,28,0.0,0,242,0,12,93.8,227,26.9,65,74.8,25,1,72.7,176,116,44,3.7,9.7,0.51
Joey Galloway,117,WR,TB,9,14.0,1,52.0,,0,0,0,7.1,1,6,30,0,63.5,72.3,58.0,,56.1,0.0,0,0,22,0.0,0,148,0,13,94.6,140,44.6,66,68.4,25,0,55.4,82,138,45,3.5,10.6,0.99
Ben Utecht,2199,TE,CIN,10,9.0,2,64.0,,0,0,0,11.1,2,8,7,1,52.8,23.0,44.1,53.0,43.7,36.7,79,0,14,10.2,22,215,1,16,86.0,185,39.1,84,75.9,25,0,5.1,11,123,55,3.4,7.7,0.66
Maurice Morris,1061,HB,SEA,13,1.4,5,76.0,,0,0,0,5.0,1,5,29,0,70.5,73.4,59.3,47.0,61.3,0.0,0,0,13,27.3,59,216,0,19,70.4,152,0.5,1,114.8,25,2,5.1,11,136,125,6.6,7.2,0.89
Ruvell Martin,2111,WR,GB,13,8.1,3,60.0,,0,0,0,11.8,2,9,12,0,52.8,73.3,67.2,,63.8,0.0,0,1,17,0.0,0,149,0,15,97.3,145,20.8,31,73.6,25,1,79.2,118,149,50,3.3,9.9,1.03
Courtney Taylor,3813,WR,SEA,10,12.3,0,37.5,,0,0,0,25.0,3,4,29,0,29.1,70.6,51.3,,50.3,0.0,0,1,26,0.0,0,148,0,9,97.3,144,11.5,17,33.0,24,0,88.5,131,98,36,4.0,10.9,0.68
Justin Peelle,1104,TE,ATL,17,4.0,2,75.0,,0,0,0,14.3,3,10,2,0,43.8,73.9,77.2,54.8,52.1,66.4,184,0,18,16.6,46,277,4,18,79.4,220,21.7,60,133.7,24,3,1.4,4,170,112,6.2,9.4,0.77
Devin Thomas,4348,WR,WAS,16,7.0,2,62.5,,0,0,1,11.8,2,7,32,0,43.8,75.1,54.0,,53.0,0.0,0,0,18,0.0,0,202,4,15,93.1,188,8.4,17,75.0,24,0,91.6,185,120,40,2.7,8.0,0.64
Cedric Benson,2221,HB,CIN,11,-1.3,2,87.0,,0,0,0,0.0,0,6,7,0,83.6,85.3,53.9,63.8,69.0,0.0,0,0,79,22.0,48,218,0,20,75.2,164,0.0,0,100.2,23,0,0.0,0,185,217,10.9,9.3,1.13
Sammy Morris,678,HB,NE,13,0.7,4,73.9,,0,0,0,5.6,1,5,19,0,82.2,75.9,67.1,50.7,74.7,0.0,0,0,42,22.6,36,159,0,17,74.8,119,3.8,6,92.8,23,0,14.5,23,161,160,9.4,9.5,1.35
James Hardy,4355,WR,BUF,13,13.4,0,39.1,,0,0,0,18.2,2,5,4,0,38.7,70.6,51.5,,50.9,0.0,0,2,17,0.0,0,194,1,9,95.9,186,14.4,28,43.2,23,2,85.6,166,87,22,2.4,9.7,0.47
Demetrius Williams,3056,WR,BLT,7,12.5,2,56.5,,0,0,0,7.1,1,7,3,0,63.2,72.3,58.2,,58.0,0.0,0,2,70,0.0,0,119,2,13,95.8,114,5.0,6,60.1,23,1,95.0,113,180,54,4.2,13.8,1.58
Ryan Grant,2609,HB,GB,16,-2.0,1,81.8,,0,0,0,14.3,3,3,12,0,44.9,62.7,50.5,53.8,44.4,0.0,0,0,17,24.6,61,248,0,18,70.6,175,0.4,1,103.8,22,1,1.2,3,116,149,8.3,6.4,0.66
Casey Fitzsimmons,1607,TE,DET,13,8.1,2,54.5,,0,0,0,7.7,1,4,11,0,64.4,72.7,61.3,39.7,54.2,68.5,111,0,16,10.5,17,162,0,12,83.3,135,9.3,15,78.8,22,1,1.2,2,85,18,1.5,7.1,0.63
Julius Jones,1764,HB,SEA,15,-0.4,1,63.6,,0,0,0,12.5,2,4,29,0,51.5,49.4,52.3,34.8,44.4,0.0,0,0,17,23.2,52,224,0,14,74.1,166,0.9,2,67.6,22,0,7.6,17,66,95,6.8,4.7,0.4
Miles Austin,3211,WR,DAL,11,17.0,0,59.1,,0,0,0,7.1,1,11,9,0,64.4,72.7,73.0,,71.4,0.0,0,2,63,0.0,0,145,0,13,95.2,138,15.2,22,105.1,22,3,84.8,123,278,108,8.3,21.4,2.01
Kenneth Darby,3862,HB,SL,9,-0.5,1,90.5,,0,0,0,0.0,0,8,26,0,83.6,44.3,58.9,85.8,59.8,0.0,0,0,30,26.9,32,119,1,19,70.6,84,2.5,3,103.0,21,0,1.7,2,183,199,10.5,9.6,2.18
Fred Taylor,333,HB,JAX,13,-0.1,2,80.0,,0,0,0,11.1,2,3,15,1,52.8,75.0,61.2,64.3,37.3,0.0,0,0,17,25.3,42,166,0,16,71.1,118,1.8,3,87.1,20,0,1.2,2,98,95,5.9,6.1,0.83
Naufahu Tahi,3526,FB,MIN,17,0.4,1,80.0,,0,0,0,15.8,3,2,18,1,40.1,23.0,64.9,57.4,31.7,1.7,2,0,7,13.2,16,121,0,16,83.5,101,2.5,3,79.2,20,0,1.7,2,37,38,2.4,2.3,0.37
Michael Robinson,3045,FB,SF,12,4.0,4,85.0,,0,0,0,0.0,0,9,28,0,82.2,29.5,55.0,76.5,83.5,0.0,0,0,36,18.4,19,103,1,17,77.7,80,1.9,2,108.8,20,0,4.9,5,202,143,8.4,11.9,2.53
Robert Meachem,3643,WR,NO,14,22.1,2,60.0,,0,0,0,14.3,2,8,20,0,45.7,72.5,63.4,,61.8,0.0,0,0,74,0.0,0,179,1,12,92.7,166,23.5,42,143.8,20,3,76.5,137,289,73,6.1,24.1,1.74
John Gilmore,1176,TE,TB,16,5.2,2,75.0,,0,0,0,6.3,1,8,30,0,65.6,73.0,85.0,77.2,59.2,88.1,156,0,36,19.8,35,177,2,15,77.4,137,8.5,15,111.9,20,1,2.3,4,147,94,6.3,9.8,1.07
Aundrae Allison,3762,WR,MIN,16,10.3,1,50.0,,0,0,1,0.0,0,8,18,0,80.0,72.9,58.3,,59.5,0.0,0,2,21,0.0,0,177,3,10,93.2,165,31.1,55,26.9,20,0,68.9,122,109,51,5.1,10.9,0.66
Darrell Jackson,639,WR,DEN,11,11.5,0,60.0,,0,0,0,20.0,3,8,10,0,29.0,72.3,58.6,67.0,58.5,0.0,0,1,48,1.4,2,144,3,12,94.4,136,37.5,54,87.5,20,1,62.5,90,190,55,4.6,15.8,1.4
James Thrash,323,WR,WAS,16,11.6,1,45.0,,0,0,0,18.2,2,3,32,0,38.4,70.6,50.6,,47.9,0.0,0,1,29,0.0,0,234,1,9,95.7,224,13.2,31,52.3,20,1,86.8,203,81,21,2.3,9.0,0.36
David Patten,221,WR,NO,5,13.6,0,55.0,,0,0,0,0.0,0,7,20,0,78.7,71.5,67.5,,65.3,0.0,0,1,39,0.0,0,94,0,11,96.8,91,36.2,34,77.5,20,1,63.8,60,162,39,3.5,14.7,1.78
Deuce McAllister,793,HB,NO,12,-1.8,1,90.0,,0,0,0,5.3,1,5,20,0,68.7,88.7,58.9,80.8,61.8,0.0,0,0,20,30.3,43,142,0,18,67.6,96,1.4,2,110.0,20,1,1.4,2,128,164,9.1,7.1,1.33
Brandon Manumaleuna,876,TE,SD,18,4.3,4,80.0,,0,0,0,5.9,1,7,27,0,68.7,73.9,81.2,29.3,54.0,64.6,197,0,17,32.5,99,305,1,16,64.3,196,10.8,33,129.4,20,2,1.6,5,141,82,5.1,8.8,0.72
Randy McMichael,1114,TE,SL,4,9.3,1,57.9,,0,0,0,15.4,2,5,26,0,46.0,71.9,58.4,79.0,57.3,48.0,59,1,31,16.3,20,123,2,11,80.5,99,39.8,49,58.9,19,0,3.3,4,139,71,6.5,12.6,1.4
DeShaun Foster,1041,HB,SF,14,1.7,4,84.2,,0,0,0,5.9,1,6,28,0,67.0,36.7,47.4,50.6,70.1,0.0,0,0,31,17.2,20,116,0,16,81.0,94,3.4,4,113.4,19,1,3.4,4,133,102,6.4,8.3,1.41
Brad Smith,3048,WR,NYJ,15,3.7,3,63.2,,0,0,1,0.0,0,2,22,0,79.4,77.2,58.9,,52.8,0.0,0,0,18,0.0,0,138,1,12,92.0,127,37.7,52,70.3,19,0,60.9,84,71,61,5.1,5.9,0.56
Ahmard Hall,3336,FB,TEN,17,0.2,5,73.7,,0,0,0,12.5,2,6,31,1,51.5,26.0,57.3,66.2,59.1,0.0,0,0,54,19.0,23,121,1,14,76.0,92,0.0,0,131.3,19,2,0.0,0,149,150,10.7,10.6,1.62
Dwayne Jarrett,3661,WR,CAR,10,9.1,0,63.2,,0,0,0,14.3,2,10,5,0,46.0,71.9,58.2,,56.6,0.0,0,0,25,0.0,0,169,0,12,97.0,164,39.1,66,86.7,19,0,60.9,103,146,39,3.3,12.2,0.89
Derek Schouman,3838,TE,BUF,16,4.1,1,78.9,,0,0,0,6.3,1,8,4,1,66.4,22.5,65.3,57.5,56.7,67.7,126,0,21,13.4,25,186,1,15,84.4,157,15.1,28,117.8,19,1,2.7,5,153,94,6.3,10.2,0.97
Dante' Hall,677,WR,SL,8,6.4,0,66.7,,0,0,0,7.7,1,7,26,0,61.8,74.3,62.2,,60.2,0.0,0,1,20,0.0,0,102,0,12,95.1,97,83.3,85,58.8,18,0,15.7,16,105,18,1.5,8.8,1.08
Peyton Hillis,4541,FB,DEN,10,2.3,0,77.8,,0,0,0,12.5,2,9,10,0,51.8,85.6,70.5,66.8,61.2,0.0,0,0,47,17.5,34,194,1,14,76.3,148,1.0,2,126.6,18,1,1.5,3,179,144,10.3,12.8,1.21
Jerome Harrison,3090,HB,CLV,14,1.1,3,66.7,,0,0,0,7.7,1,4,8,0,61.8,81.9,70.4,63.5,74.8,0.0,0,1,23,9.2,6,65,0,12,84.6,55,9.2,6,79.9,18,1,10.8,7,116,111,9.3,9.7,2.11
Joe Klopfenstein,2991,TE,SL,15,7.2,1,61.1,,0,0,0,21.4,3,4,26,1,29.9,20.6,54.4,75.2,40.7,69.0,191,1,29,24.5,68,277,2,11,71.5,198,27.1,75,58.3,18,0,1.8,5,123,44,4.0,11.2,0.62
Early Doucet,4395,WR,ARZ,7,3.6,1,83.3,,0,0,0,6.3,1,6,1,0,65.6,73.0,67.8,,65.3,0.0,0,0,12,0.0,0,72,0,15,97.2,70,87.5,63,86.6,18,0,11.1,8,86,55,3.7,5.7,1.23
Will Franklin,4419,WR,KC,13,11.1,3,41.2,,0,0,0,12.5,1,3,16,0,52.1,69.5,46.6,,46.5,0.0,0,1,42,0.0,0,221,0,7,96.8,214,92.3,204,32.2,17,0,7.7,17,83,33,4.7,11.9,0.39
Dave Thomas,3031,TE,NE,14,8.4,0,52.9,,0,0,0,0.0,0,5,19,0,77.3,70.6,61.2,39.7,50.3,66.2,143,0,18,13.0,28,216,2,9,84.7,183,29.2,63,69.0,17,0,3.2,7,93,44,4.9,10.3,0.51
Billy McMullen,1409,WR,SEA,4,12.8,0,41.2,,0,0,0,12.5,1,5,29,1,52.1,21.4,53.2,,51.8,0.0,0,1,34,0.0,0,91,0,7,95.6,87,12.1,11,42.3,17,0,87.9,80,124,21,3.0,17.7,1.43
Nate Jackson,1259,TE,DEN,9,7.8,0,64.7,,0,0,0,21.4,3,4,10,0,29.9,71.5,60.4,72.5,53.3,48.9,43,1,19,4.5,4,88,1,11,90.9,80,37.5,33,71.4,17,1,10.2,9,83,40,3.6,7.5,1.04
B.J. Askew,1400,FB,TB,10,0.1,1,76.5,,0,0,0,13.3,2,3,30,0,49.6,75.6,63.8,64.2,47.5,3.3,4,1,18,17.2,21,122,1,13,80.3,98,5.7,7,57.5,17,0,4.1,5,66,69,5.3,5.1,0.67
Vonta Leach,2100,FB,HST,16,3.2,0,70.6,,0,0,0,14.3,2,2,13,0,45.7,72.5,78.4,55.7,41.3,0.0,0,1,22,19.8,44,222,1,12,77.5,172,0.0,0,61.6,17,0,0.9,2,103,70,5.8,8.6,0.6
Delanie Walker,3120,TE,SF,15,10.4,2,62.5,,0,0,0,9.1,1,7,28,1,60.6,21.8,72.5,73.8,76.7,73.5,61,1,53,4.8,4,83,2,10,90.4,75,12.0,10,89.3,16,1,6.0,5,155,112,11.2,15.5,2.07
Jonathan Stewart,4327,HB,CAR,17,-1.0,4,68.8,,0,0,0,0.0,0,4,5,0,60.2,64.5,69.3,72.0,52.9,0.0,0,1,18,30.1,52,173,0,11,64.7,112,0.0,0,55.7,16,0,0.0,0,86,105,9.5,7.8,0.77
Ben Patrick,3831,TE,ARZ,13,4.6,2,81.3,,0,0,0,0.0,0,7,1,0,80.0,72.3,78.7,58.4,65.6,63.4,83,1,19,17.6,23,131,1,13,78.6,103,29.8,39,90.9,16,1,3.1,4,113,55,4.2,8.7,1.1
Jacob Hester,4383,FB,SD,11,0.6,2,93.8,,0,0,0,6.3,1,5,27,0,66.7,29.0,68.6,65.9,72.2,0.0,0,0,16,21.0,17,81,2,15,75.3,61,1.2,1,116.1,16,1,0.0,0,110,103,6.9,7.3,1.8
Mark Campbell,545,TE,NO,9,4.8,0,75.0,,0,0,0,7.7,1,8,20,0,61.8,71.9,60.6,37.4,64.0,88.8,95,0,29,13.1,14,107,2,12,84.1,90,7.5,8,135.7,16,2,0.9,1,121,75,6.3,10.1,1.34
Leonard Pope,3017,TE,ARZ,16,7.8,0,68.8,,0,0,0,0.0,0,3,1,0,80.3,72.2,59.5,52.7,50.0,76.5,156,0,25,26.5,54,204,3,11,71.1,145,23.0,47,84.9,16,0,0.0,0,98,43,3.9,8.9,0.68
Limas Sweed,4367,WR,PIT,13,16.3,0,53.3,,0,0,0,20.0,2,5,25,0,28.8,70.1,53.5,,56.6,0.0,0,1,17,0.0,0,95,3,8,94.7,90,22.1,21,42.1,15,0,77.9,74,84,23,2.9,10.5,0.93
Andre Caldwell,4411,WR,CIN,6,5.5,1,73.3,,0,0,0,0.0,0,4,7,0,78.7,74.1,67.2,,59.3,0.0,0,1,15,0.0,0,87,0,11,98.9,86,55.2,48,57.1,15,0,43.7,38,78,48,4.4,7.1,0.91
Madison Hedgecock,2468,FB,NYG,17,1.2,1,53.3,,0,0,0,38.5,5,4,21,0,26.8,71.3,60.9,51.4,28.5,0.7,1,0,13,19.7,29,147,1,8,76.2,112,3.4,5,83.2,15,1,2.7,4,52,50,6.3,6.5,0.46
Sinorice Moss,2989,WR,NYG,10,13.8,0,80.0,,0,0,0,0.0,0,8,21,0,79.4,71.9,79.9,,78.2,0.0,0,0,27,0.0,0,54,0,12,96.3,52,25.9,14,148.8,15,2,74.1,40,153,31,2.6,12.8,2.94
Legedu Naanee,3788,WR,SD,13,7.9,2,66.7,,0,0,0,16.7,2,6,27,0,41.1,71.1,62.0,,61.1,2.9,3,0,18,0.0,0,105,0,10,98.1,103,72.4,76,102.9,15,1,21.9,23,83,40,4.0,8.3,0.81
Mike Tolbert,4740,FB,SD,11,1.3,2,86.7,,0,0,0,7.1,1,8,27,0,64.3,77.4,54.8,62.6,66.0,0.0,0,0,67,15.7,14,89,0,13,78.7,70,3.4,3,139.4,15,1,0.0,0,182,172,13.2,14.0,2.6
Larry Johnson,1343,HB,KC,12,-3.2,0,85.7,,0,0,0,0.0,0,3,16,0,79.4,52.2,58.7,77.0,54.6,0.0,0,0,20,36.2,81,224,0,12,62.5,140,0.9,2,86.3,14,0,0.9,2,66,113,9.4,5.5,0.47
Jim Kleinsasser,469,TE,MIN,17,8.5,1,57.1,,0,0,0,20.0,2,7,18,0,35.3,70.1,90.4,74.8,48.1,90.6,231,1,34,40.8,104,255,2,8,56.5,144,5.1,13,57.4,14,0,3.1,8,126,84,10.5,15.8,0.88
Michael Sellers,432,FB,WAS,16,1.4,4,85.7,,0,0,0,14.3,2,5,32,0,45.7,24.6,76.9,70.9,55.9,2.2,4,0,20,32.4,58,179,2,12,62.6,112,2.8,5,119.6,14,1,0.6,1,98,86,7.2,8.2,0.88
Tony Stewart,887,TE,OAK,16,5.1,0,78.6,,0,0,1,8.3,1,5,23,0,60.6,71.5,55.4,45.9,54.0,70.3,90,0,17,24.2,31,128,2,11,70.3,90,9.4,12,90.8,14,0,8.6,11,81,34,3.1,7.4,0.9
Justin Fargas,1410,HB,OAK,14,0.6,1,71.4,,0,0,0,16.7,2,2,23,0,41.4,68.7,53.7,67.3,41.7,0.0,0,0,12,41.1,88,214,0,10,57.5,123,0.0,0,77.1,14,0,0.9,2,52,62,6.2,5.2,0.42
